gnl|Rhadb|1|WP_003538313.1	gnl|Rhpdb|4741	95.50	200	9	0	1	200	1	200	6e-143	 394
gnl|Rhadb|2|WP_003538349.1	gnl|Rhpdb|4782	95.31	64	3	0	1	64	1	64	5e-40	 123
gnl|Rhadb|3|WP_003539276.1	gnl|Rhpdb|418	95.67	277	12	0	1	277	1	277	0.0	 550
gnl|Rhadb|4|WP_003539277.1	gnl|Rhpdb|861	97.01	67	2	0	1	67	1	67	7e-44	 132
gnl|Rhadb|5|WP_003539289.1	gnl|Rhpdb|560	97.08	240	7	0	1	240	1	240	7e-142	 394
gnl|Rhadb|6|WP_003539329.1	gnl|Rhpdb|40	98.57	70	1	0	1	70	1	70	5e-41	 127
gnl|Rhadb|7|WP_003539403.1	gnl|Rhpdb|1	100.00	80	0	0	1	80	1	80	3e-57	 167
gnl|Rhadb|8|WP_003539493.1	gnl|Rhpdb|1783	97.65	213	5	0	1	213	1	213	4e-146	 402
gnl|Rhadb|9|WP_003539503.1	gnl|Rhpdb|306	97.39	268	7	0	15	282	15	282	3e-180	 495
gnl|Rhadb|10|WP_003539654.1	gnl|Rhpdb|3	100.00	51	0	0	1	51	1	51	1e-32	 103
gnl|Rhadb|11|WP_003540131.1	gnl|Rhpdb|447	98.56	348	5	0	1	348	1	348	0.0	 667
gnl|Rhadb|12|WP_003540146.1	gnl|Rhpdb|1948	98.36	183	3	0	1	183	1	183	2e-109	 307
gnl|Rhadb|13|WP_003540148.1	gnl|Rhpdb|723	96.69	121	4	0	1	121	1	121	3e-86	 244
gnl|Rhadb|14|WP_003540151.1	gnl|Rhpdb|984	99.06	106	1	0	1	106	1	106	3e-65	 190
gnl|Rhadb|15|WP_003540387.1	gnl|Rhpdb|549	99.38	162	1	0	1	162	1	162	9e-105	 294
gnl|Rhadb|16|WP_003540428.1	gnl|Rhpdb|2033	97.75	355	8	0	9	363	14	368	0.0	 710
gnl|Rhadb|17|WP_003540474.1	gnl|Rhpdb|565	96.25	160	6	0	1	160	1	160	9e-111	 309
gnl|Rhadb|18|WP_003540486.1	gnl|Rhpdb|4	100.00	92	0	0	1	92	1	92	5e-63	 183
gnl|Rhadb|19|WP_003540537.1	gnl|Rhpdb|661	94.12	51	3	0	1	51	1	51	9e-22	75.9
gnl|Rhadb|20|WP_003540801.1	gnl|Rhpdb|5	100.00	70	0	0	1	70	1	70	1e-47	 142
gnl|Rhadb|21|WP_003541639.1	gnl|Rhpdb|246	97.47	158	4	0	1	158	1	158	2e-89	 255
gnl|Rhadb|22|WP_003541645.1	gnl|Rhpdb|5278	97.42	155	4	0	1	155	1	155	5e-112	 312
gnl|Rhadb|24|WP_003541709.1	gnl|Rhpdb|622	98.19	166	3	0	1	166	1	166	4e-121	 336
gnl|Rhadb|25|WP_003541711.1	gnl|Rhpdb|621	98.46	65	1	0	1	65	1	65	3e-42	 130
gnl|Rhadb|26|WP_003541786.1	gnl|Rhpdb|2349	97.92	336	7	0	1	336	1	336	0.0	 666
gnl|Rhadb|27|WP_003541961.1	gnl|Rhpdb|1408	93.22	118	8	0	1	118	1	118	1e-77	 222
gnl|Rhadb|28|WP_003542059.1	gnl|Rhpdb|2413	98.46	260	4	0	1	260	1	260	5e-178	 488
gnl|Rhadb|29|WP_003542247.1	gnl|Rhpdb|479	99.46	185	1	0	1	185	1	185	6e-138	 380
gnl|Rhadb|30|WP_003542362.1	gnl|Rhpdb|2508	99.14	233	2	0	1	233	1	233	4e-153	 422
gnl|Rhadb|31|WP_003542422.1	gnl|Rhpdb|2519	90.91	154	14	0	1	154	1	154	7e-105	 294
gnl|Rhadb|32|WP_003542661.1	gnl|Rhpdb|947	94.20	69	4	0	1	69	1	69	1e-36	 115
gnl|Rhadb|33|WP_003542733.1	gnl|Rhpdb|178	98.74	239	3	0	1	239	1	239	1e-171	 470
gnl|Rhadb|34|WP_003542805.1	gnl|Rhpdb|30	98.63	73	1	0	1	73	1	73	2e-51	 152
gnl|Rhadb|35|WP_003542830.1	gnl|Rhpdb|1473	96.51	86	3	0	1	86	1	86	1e-58	 172
gnl|Rhadb|36|WP_003542831.1	gnl|Rhpdb|678	94.74	57	3	0	1	57	1	57	2e-34	 108
gnl|Rhadb|37|WP_003542866.1	gnl|Rhpdb|4979	96.43	308	11	0	1	308	1	308	1e-176	 491
gnl|Rhadb|38|WP_003542878.1	gnl|Rhpdb|4987	96.13	155	6	0	1	155	1	155	4e-111	 310
gnl|Rhadb|39|WP_003542883.1	gnl|Rhpdb|6	100.00	120	0	0	1	120	1	120	2e-84	 239
gnl|Rhadb|40|WP_003542898.1	gnl|Rhpdb|4992	98.22	225	4	0	1	225	1	225	1e-159	 438
gnl|Rhadb|41|WP_003542949.1	gnl|Rhpdb|5008	96.21	132	5	0	1	132	1	132	2e-65	 192
gnl|Rhadb|42|WP_003542957.1	gnl|Rhpdb|5730	88.80	250	28	0	1	250	1	250	4e-170	 466
gnl|Rhadb|43|WP_003542973.1	gnl|Rhpdb|5732	97.65	340	8	0	1	340	1	340	0.0	 653
gnl|Rhadb|44|WP_003543153.1	gnl|Rhpdb|5744	94.74	228	12	0	24	251	25	252	1e-148	 412
gnl|Rhadb|45|WP_003543296.1	gnl|Rhpdb|1506	96.93	293	9	0	1	293	1	293	0.0	 588
gnl|Rhadb|46|WP_003543311.1	gnl|Rhpdb|7	100.00	119	0	0	1	119	1	119	3e-81	 231
gnl|Rhadb|47|WP_003543317.1	gnl|Rhpdb|165	98.63	219	3	0	1	219	1	219	3e-137	 381
gnl|Rhadb|48|WP_003543427.1	gnl|Rhpdb|845	97.47	158	4	0	1	158	1	158	1e-114	 318
gnl|Rhadb|49|WP_003543441.1	gnl|Rhpdb|1511	97.31	297	8	0	1	297	1	297	0.0	 563
gnl|Rhadb|50|WP_003543526.1	gnl|Rhpdb|1522	88.37	172	18	2	1	171	1	171	1e-89	 257
gnl|Rhadb|51|WP_003543603.1	gnl|Rhpdb|4308	90.91	143	13	0	1	143	1	143	7e-101	 283
gnl|Rhadb|52|WP_003543605.1	gnl|Rhpdb|4307	89.58	96	10	0	1	96	1	96	9e-47	 142
gnl|Rhadb|53|WP_003543684.1	gnl|Rhpdb|8	100.00	116	0	0	1	116	1	116	1e-81	 232
gnl|Rhadb|54|WP_003543721.1	gnl|Rhpdb|32	98.72	78	1	0	1	78	1	78	9e-54	 159
gnl|Rhadb|55|WP_003543737.1	gnl|Rhpdb|1553	93.98	83	5	0	1	83	1	83	1e-52	 156
gnl|Rhadb|56|WP_003543751.1	gnl|Rhpdb|1552	96.50	257	9	0	1	257	1	257	3e-164	 452
gnl|Rhadb|57|WP_003543775.1	gnl|Rhpdb|990	99.47	190	1	0	1	190	1	190	1e-140	 387
gnl|Rhadb|58|WP_003543798.1	gnl|Rhpdb|330	96.34	191	6	1	1	190	1	191	1e-136	 377
gnl|Rhadb|59|WP_003543801.1	gnl|Rhpdb|331	94.07	135	8	0	1	135	1	135	1e-86	 246
gnl|Rhadb|60|WP_003543812.1	gnl|Rhpdb|10	100.00	61	0	0	1	61	1	61	5e-41	 125
gnl|Rhadb|61|WP_003543907.1	gnl|Rhpdb|4217	99.05	105	1	0	1	105	1	105	5e-58	 171
gnl|Rhadb|62|WP_003543984.1	gnl|Rhpdb|5596	96.53	202	7	0	1	202	1	202	3e-146	 402
gnl|Rhadb|63|WP_003544133.1	gnl|Rhpdb|12	100.00	91	0	0	1	91	1	91	2e-48	 146
gnl|Rhadb|64|WP_003544139.1	gnl|Rhpdb|229	99.25	133	1	0	1	133	1	133	3e-95	 268
gnl|Rhadb|65|WP_003544146.1	gnl|Rhpdb|6073	96.33	245	8	1	1	244	1	245	4e-148	 410
gnl|Rhadb|66|WP_003544285.1	gnl|Rhpdb|1020	99.12	567	5	0	1	567	1	567	0.0	1052
gnl|Rhadb|67|WP_003544290.1	gnl|Rhpdb|1021	97.18	71	2	0	1	71	1	71	2e-29	 101
gnl|Rhadb|68|WP_003544317.1	gnl|Rhpdb|5476	96.63	89	3	0	1	89	1	89	2e-60	 176
gnl|Rhadb|69|WP_003544385.1	gnl|Rhpdb|3406	94.93	138	7	0	1	138	1	138	3e-94	 266
gnl|Rhadb|70|WP_003544413.1	gnl|Rhpdb|799	94.96	258	13	0	1	258	1	258	0.0	 506
gnl|Rhadb|71|WP_003544415.1	gnl|Rhpdb|276	94.85	291	15	0	1	291	1	291	0.0	 550
gnl|Rhadb|72|WP_003544459.1	gnl|Rhpdb|1026	90.48	105	10	0	1	105	1	105	2e-33	 109
gnl|Rhadb|73|WP_003544522.1	gnl|Rhpdb|3371	95.69	116	5	0	1	116	1	116	4e-66	 192
gnl|Rhadb|74|WP_003544544.1	gnl|Rhpdb|357	98.44	64	1	0	1	64	1	64	2e-42	 129
gnl|Rhadb|75|WP_003544579.1	gnl|Rhpdb|3361	93.81	97	6	0	1	97	1	97	9e-67	 193
gnl|Rhadb|76|WP_003544593.1	gnl|Rhpdb|3357	98.69	610	8	0	1	610	1	610	0.0	1180
gnl|Rhadb|77|WP_003544622.1	gnl|Rhpdb|314	96.27	134	5	0	1	134	1	134	2e-72	 210
