gnl|Rhpdb|1|WP_003539403.1	gnl|Rhadb|5	76.92	78	18	0	2	79	3	80	8e-43	 131
gnl|Rhpdb|2|WP_003539626.1	gnl|Rhadb|5662	85.71	112	16	0	1	112	7	118	1e-67	 196
gnl|Rhpdb|4|WP_003540486.1	gnl|Rhadb|37	74.73	91	23	0	1	91	1	91	4e-47	 143
gnl|Rhpdb|5|WP_003540801.1	gnl|Rhadb|70	60.00	70	28	0	1	70	1	70	2e-29	97.1
gnl|Rhpdb|6|WP_003542883.1	gnl|Rhadb|25	82.20	118	21	0	3	120	2	119	3e-69	 201
gnl|Rhpdb|7|WP_003543311.1	gnl|Rhadb|1994	61.16	121	45	1	1	119	1	121	4e-44	 137
gnl|Rhpdb|8|WP_003543684.1	gnl|Rhadb|51	80.36	112	22	0	5	116	1	112	6e-65	 189
gnl|Rhpdb|10|WP_003543812.1	gnl|Rhadb|44	85.00	60	9	0	1	60	1	60	4e-34	 108
gnl|Rhpdb|11|WP_003543943.1	gnl|Rhadb|5186	59.15	448	171	6	1	440	1	444	0.0	 521
gnl|Rhpdb|12|WP_003544133.1	gnl|Rhadb|1728	65.91	88	30	0	3	90	19	106	2e-29	99.0
gnl|Rhpdb|13|WP_003544934.1	gnl|Rhadb|93	78.02	91	20	0	1	91	1	91	4e-48	 146
gnl|Rhpdb|14|WP_003545338.1	gnl|Rhadb|18	59.72	72	29	0	1	72	1	72	2e-30	 100
gnl|Rhpdb|15|WP_003545921.1	gnl|Rhadb|38	56.79	81	35	0	1	81	1	81	2e-26	90.1
gnl|Rhpdb|16|WP_003547058.1	gnl|Rhadb|10	82.67	75	13	0	1	75	1	75	9e-41	 125
gnl|Rhpdb|17|WP_003547190.1	gnl|Rhadb|4130	64.67	150	53	0	1	150	1	150	6e-68	 201
gnl|Rhpdb|18|WP_003547346.1	gnl|Rhadb|93	40.66	91	53	1	1	90	1	91	2e-12	55.5
gnl|Rhpdb|19|WP_003547430.1	gnl|Rhadb|24	76.86	121	28	0	1	121	1	121	1e-67	 197
gnl|Rhpdb|20|WP_003547537.1	gnl|Rhadb|23	89.43	123	13	0	1	123	1	123	5e-79	 226
gnl|Rhpdb|21|WP_003547547.1	gnl|Rhadb|2	95.10	102	5	0	1	102	1	102	1e-69	 200
gnl|Rhpdb|22|WP_003547550.1	gnl|Rhadb|759	68.42	95	30	0	3	97	5	99	5e-42	 130
gnl|Rhpdb|23|WP_003547562.1	gnl|Rhadb|101	67.42	132	43	0	1	132	1	132	1e-64	 190
gnl|Rhpdb|24|WP_003547566.1	gnl|Rhadb|752	59.65	57	23	0	13	69	8	64	3e-18	68.6
gnl|Rhpdb|25|WP_003547577.1	gnl|Rhadb|6	84.35	115	18	0	15	129	15	129	1e-72	 210
gnl|Rhpdb|26|WP_003547579.1	gnl|Rhadb|748	80.42	337	64	1	2	336	10	346	0.0	 560
gnl|Rhpdb|27|WP_003561293.1	gnl|Rhadb|70	65.71	70	24	0	1	70	1	70	7e-32	 103
gnl|Rhpdb|28|WP_003561955.1	gnl|Rhadb|62	86.00	100	14	0	1	100	1	100	6e-61	 178
gnl|Rhpdb|29|WP_003564293.1	gnl|Rhadb|3870	55.41	74	32	1	1	73	1	74	2e-23	82.4
gnl|Rhpdb|30|WP_003566413.1	gnl|Rhadb|77	73.24	71	19	0	1	71	1	71	5e-38	 118
gnl|Rhpdb|31|WP_003566650.1	gnl|Rhadb|4854	68.68	348	109	0	3	350	9	356	0.0	 507
gnl|Rhpdb|32|WP_003567502.1	gnl|Rhadb|128	51.28	78	38	0	1	78	1	78	4e-27	91.7
gnl|Rhpdb|34|WP_003570362.1	gnl|Rhadb|42	39.62	106	64	0	3	108	2	107	4e-18	72.0
gnl|Rhpdb|35|WP_003570770.1	gnl|Rhadb|45	63.40	153	56	0	1	153	1	153	5e-65	 193
gnl|Rhpdb|36|WP_003570776.1	gnl|Rhadb|1424	67.97	256	80	1	5	258	81	336	3e-114	 328
