gnl|Rhadb|1|WP_002711478.1	gnl|Rhpdb|655	77.78	81	15	1	1	78	1	81	1e-41	 128
gnl|Rhadb|2|WP_002712302.1	gnl|Rhpdb|21	95.10	102	5	0	1	102	1	102	1e-69	 200
gnl|Rhadb|3|WP_002714638.1	gnl|Rhpdb|665	87.91	91	11	0	1	91	1	91	2e-55	 164
gnl|Rhadb|5|WP_006020546.1	gnl|Rhpdb|1	76.92	78	18	0	3	80	2	79	8e-43	 131
gnl|Rhadb|6|WP_006021048.1	gnl|Rhpdb|25	84.50	129	20	0	1	129	1	129	6e-67	 196
gnl|Rhadb|7|WP_007603295.1	gnl|Rhpdb|59	74.55	55	14	0	1	55	1	55	1e-27	91.3
gnl|Rhadb|8|WP_008142813.1	gnl|Rhpdb|8	80.36	112	22	0	1	112	5	116	1e-64	 189
gnl|Rhadb|9|WP_008539890.1	gnl|Rhpdb|37	69.23	65	20	0	1	65	1	65	1e-24	84.3
gnl|Rhadb|10|WP_008969609.1	gnl|Rhpdb|16	82.67	75	13	0	1	75	1	75	9e-41	 125
gnl|Rhadb|11|WP_008974302.1	gnl|Rhpdb|453	83.07	254	43	0	1	254	1	254	6e-163	 449
gnl|Rhadb|12|WP_009735129.1	gnl|Rhpdb|426	75.76	66	16	0	2	67	4	69	5e-34	 108
gnl|Rhadb|13|WP_011473865.1	gnl|Rhpdb|45	90.16	122	12	0	1	122	1	122	9e-78	 223
gnl|Rhadb|14|WP_016847387.1	gnl|Rhpdb|228	60.95	105	41	0	1	105	1	105	4e-44	 136
gnl|Rhadb|15|WP_016848562.1	gnl|Rhpdb|2508	92.41	224	17	0	1	224	1	224	5e-136	 379
gnl|Rhadb|16|WP_024339151.1	gnl|Rhpdb|229	65.41	133	46	0	1	133	1	133	8e-60	 178
gnl|Rhadb|17|WP_024512695.1	gnl|Rhpdb|51	72.34	94	26	0	1	94	1	94	2e-48	 149
gnl|Rhadb|18|WP_025588295.1	gnl|Rhpdb|14	59.72	72	29	0	1	72	1	72	7e-31	 101
gnl|Rhadb|19|WP_025588653.1	gnl|Rhpdb|48	78.02	91	20	0	1	91	1	91	1e-51	 154
gnl|Rhadb|21|WP_025589847.1	gnl|Rhpdb|394	72.51	211	58	0	1	211	1	211	2e-120	 338
gnl|Rhadb|23|WP_027536823.1	gnl|Rhpdb|20	89.43	123	13	0	1	123	1	123	5e-79	 226
gnl|Rhadb|24|WP_027538546.1	gnl|Rhpdb|19	76.86	121	28	0	1	121	1	121	1e-67	 197
gnl|Rhadb|25|WP_027539837.1	gnl|Rhpdb|6	82.20	118	21	0	2	119	3	120	3e-69	 201
gnl|Rhadb|26|WP_027541437.1	gnl|Rhpdb|6073	79.10	244	40	2	1	233	1	244	5e-123	 347
gnl|Rhadb|27|WP_028345585.1	gnl|Rhpdb|1249	76.36	110	26	0	1	110	8	117	5e-66	 192
gnl|Rhadb|28|WP_028345688.1	gnl|Rhpdb|308	67.55	151	49	0	21	171	21	171	3e-68	 202
