gnl|Rhpdb|1|WP_003539403.1	gnl|Rhadb|997	97.50	80	2	0	1	80	1	80	5e-56	 164
gnl|Rhpdb|2|WP_003539626.1	gnl|Rhadb|232	97.32	112	3	0	1	112	1	112	9e-75	 214
gnl|Rhpdb|4|WP_003540486.1	gnl|Rhadb|3212	94.57	92	5	0	1	92	3	94	7e-60	 175
gnl|Rhpdb|5|WP_003540801.1	gnl|Rhadb|995	78.26	69	15	0	1	69	1	69	2e-38	 119
gnl|Rhpdb|6|WP_003542883.1	gnl|Rhadb|556	98.33	120	2	0	1	120	1	120	7e-83	 235
gnl|Rhpdb|7|WP_003543311.1	gnl|Rhadb|142	80.67	119	23	0	1	119	1	119	8e-57	 169
gnl|Rhpdb|8|WP_003543684.1	gnl|Rhadb|368	94.64	112	6	0	5	116	1	112	2e-75	 216
gnl|Rhpdb|10|WP_003543812.1	gnl|Rhadb|1017	96.72	61	2	0	1	61	1	61	2e-40	 123
gnl|Rhpdb|11|WP_003543943.1	gnl|Rhadb|574	83.26	436	73	0	1	436	1	436	0.0	 742
gnl|Rhpdb|12|WP_003544133.1	gnl|Rhadb|5212	83.33	90	15	0	2	91	8	97	5e-42	 130
gnl|Rhpdb|13|WP_003544934.1	gnl|Rhadb|196	96.88	96	3	0	1	96	1	96	4e-66	 191
gnl|Rhpdb|14|WP_003545338.1	gnl|Rhadb|1263	97.22	72	2	0	1	72	1	72	3e-48	 144
gnl|Rhpdb|15|WP_003545921.1	gnl|Rhadb|1024	79.27	82	17	0	1	82	1	82	1e-43	 133
gnl|Rhpdb|16|WP_003547058.1	gnl|Rhadb|632	96.15	78	3	0	1	78	1	78	3e-47	 142
gnl|Rhpdb|17|WP_003547190.1	gnl|Rhadb|330	90.32	155	15	0	1	155	1	155	1e-101	 286
gnl|Rhpdb|18|WP_003547346.1	gnl|Rhadb|649	82.22	90	16	0	1	90	1	90	3e-41	 128
gnl|Rhpdb|19|WP_003547430.1	gnl|Rhadb|1199	98.37	123	2	0	1	123	1	123	8e-89	 250
gnl|Rhpdb|20|WP_003547537.1	gnl|Rhadb|5553	97.56	123	3	0	1	123	1	123	1e-85	 243
gnl|Rhpdb|21|WP_003547547.1	gnl|Rhadb|2	99.02	102	1	0	1	102	1	102	9e-72	 206
gnl|Rhpdb|22|WP_003547550.1	gnl|Rhadb|1117	89.69	97	10	0	1	97	1	97	1e-60	 177
gnl|Rhpdb|23|WP_003547562.1	gnl|Rhadb|1107	93.18	132	9	0	1	132	1	132	8e-90	 254
gnl|Rhpdb|24|WP_003547566.1	gnl|Rhadb|1103	87.72	57	7	0	13	69	11	67	3e-32	 103
gnl|Rhpdb|25|WP_003547577.1	gnl|Rhadb|1099	98.26	115	2	0	15	129	15	129	7e-83	 236
gnl|Rhpdb|26|WP_003547579.1	gnl|Rhadb|1098	96.43	336	12	0	1	336	1	336	0.0	 667
gnl|Rhpdb|27|WP_003561293.1	gnl|Rhadb|772	94.37	71	4	0	1	71	1	71	8e-46	 138
gnl|Rhpdb|28|WP_003561955.1	gnl|Rhadb|17	94.00	100	6	0	1	100	1	100	5e-66	 191
gnl|Rhpdb|30|WP_003566413.1	gnl|Rhadb|3719	89.04	73	8	0	1	73	1	73	6e-46	 138
gnl|Rhpdb|31|WP_003566650.1	gnl|Rhadb|3793	86.57	350	47	0	1	350	1	350	0.0	 645
gnl|Rhpdb|32|WP_003567502.1	gnl|Rhadb|450	87.18	78	10	0	1	78	1	78	1e-48	 145
gnl|Rhpdb|33|WP_003569889.1	gnl|Rhadb|711	77.91	86	19	0	1	86	1	86	1e-46	 141
gnl|Rhpdb|34|WP_003570362.1	gnl|Rhadb|426	91.74	121	10	0	1	121	1	121	2e-73	 212
gnl|Rhpdb|35|WP_003570770.1	gnl|Rhadb|200	83.12	154	26	0	1	154	1	154	2e-88	 252
gnl|Rhpdb|36|WP_003570776.1	gnl|Rhadb|198	88.57	245	28	0	14	258	26	270	9e-148	 411
gnl|Rhpdb|37|WP_003570998.1	gnl|Rhadb|1251	94.03	67	4	0	1	67	1	67	7e-31	 100
gnl|Rhpdb|38|WP_003571435.1	gnl|Rhadb|4039	96.44	421	15	0	1	421	1	421	0.0	 808
gnl|Rhpdb|40|WP_003573335.1	gnl|Rhadb|1268	48.57	70	32	2	3	70	1	68	9e-12	53.1
gnl|Rhpdb|41|WP_003573772.1	gnl|Rhadb|1100	95.45	110	5	0	1	110	1	110	9e-75	 215
gnl|Rhpdb|42|WP_003573784.1	gnl|Rhadb|1104	92.86	168	12	0	22	189	22	189	4e-111	 312
gnl|Rhpdb|43|WP_003573785.1	gnl|Rhadb|1105	82.50	120	21	0	1	120	1	120	8e-69	 200
gnl|Rhpdb|44|WP_003573787.1	gnl|Rhadb|1108	90.10	101	10	0	1	101	1	101	2e-55	 164
gnl|Rhpdb|45|WP_003573790.1	gnl|Rhadb|1110	98.36	122	2	0	1	122	1	122	4e-84	 238
gnl|Rhpdb|46|WP_003573792.1	gnl|Rhadb|1113	97.08	137	4	0	1	137	1	137	3e-85	 243
gnl|Rhpdb|47|WP_003573793.1	gnl|Rhadb|1114	93.81	226	14	0	1	226	1	226	1e-160	 442
gnl|Rhpdb|48|WP_003573797.1	gnl|Rhadb|1	92.39	92	7	0	1	92	1	92	9e-62	 180
gnl|Rhpdb|49|WP_003573826.1	gnl|Rhadb|1055	80.00	65	13	0	1	65	1	65	4e-24	83.2
gnl|Rhpdb|50|WP_003573944.1	gnl|Rhadb|646	94.17	206	12	0	1	206	1	206	2e-137	 380
gnl|Rhpdb|51|WP_003574261.1	gnl|Rhadb|109	83.70	135	21	1	1	134	1	135	2e-71	 207
gnl|Rhpdb|52|WP_003577126.1	gnl|Rhadb|1260	45.31	64	34	1	1	63	1	64	3e-14	58.2
gnl|Rhpdb|53|WP_003578670.1	gnl|Rhadb|1106	89.27	177	19	0	1	177	1	177	9e-117	 325
gnl|Rhpdb|54|WP_003579112.1	gnl|Rhadb|1183	68.42	95	30	0	1	95	1	95	2e-38	 122
gnl|Rhpdb|55|WP_003579912.1	gnl|Rhadb|513	84.13	334	53	0	1	334	1	334	0.0	 600
gnl|Rhpdb|56|WP_003582204.1	gnl|Rhadb|3725	90.24	41	4	0	1	41	1	41	4e-22	76.3
gnl|Rhpdb|57|WP_003585771.1	gnl|Rhadb|3729	85.19	81	12	0	1	81	1	81	9e-37	 116
gnl|Rhpdb|58|WP_003585885.1	gnl|Rhadb|869	97.14	70	2	0	1	70	1	70	6e-26	87.8
gnl|Rhpdb|59|WP_003587245.1	gnl|Rhadb|1197	94.55	55	3	0	1	55	1	55	1e-24	84.0
gnl|Rhpdb|60|WP_003588243.1	gnl|Rhadb|846	95.08	61	3	0	1	61	1	61	6e-36	 113
gnl|Rhpdb|61|WP_003589579.1	gnl|Rhadb|3945	50.60	83	35	2	1	77	1	83	5e-17	66.2
gnl|Rhpdb|62|WP_003590275.1	gnl|Rhadb|1068	31.03	145	96	2	9	153	13	153	1e-22	85.5
gnl|Rhpdb|65|WP_003594586.1	gnl|Rhadb|4665	58.04	112	47	0	1	112	1	112	3e-46	 142
gnl|Rhpdb|67|WP_004668318.1	gnl|Rhadb|3774	71.43	245	70	0	1	245	1	245	3e-129	 363
gnl|Rhpdb|68|WP_004668319.1	gnl|Rhadb|3199	65.76	368	126	0	1	368	1	368	6e-163	 458
gnl|Rhpdb|69|WP_004668364.1	gnl|Rhadb|3762	78.82	543	114	1	1	543	1	542	0.0	 881
gnl|Rhpdb|70|WP_004668370.1	gnl|Rhadb|870	88.28	418	49	0	1	418	1	418	0.0	 775
gnl|Rhpdb|71|WP_004668408.1	gnl|Rhadb|2869	80.62	227	44	0	1	227	1	227	5e-135	 376
gnl|Rhpdb|72|WP_004668451.1	gnl|Rhadb|1198	76.81	457	104	1	1	457	1	455	0.0	 685
gnl|Rhpdb|74|WP_004668496.1	gnl|Rhadb|3372	87.79	262	32	0	1	262	1	262	1e-170	 469
gnl|Rhpdb|75|WP_004668498.1	gnl|Rhadb|312	85.62	292	42	0	6	297	2	293	5e-158	 439
gnl|Rhpdb|76|WP_004668503.1	gnl|Rhadb|3370	84.99	453	67	1	4	455	2	454	0.0	 785
gnl|Rhpdb|77|WP_004668514.1	gnl|Rhadb|88	58.77	114	46	1	1	113	1	114	2e-44	 138
gnl|Rhpdb|78|WP_004668527.1	gnl|Rhadb|3360	84.34	549	86	0	1	549	1	549	0.0	 913
gnl|Rhpdb|79|WP_004668557.1	gnl|Rhadb|1153	94.69	339	18	0	1	339	1	339	0.0	 667
gnl|Rhpdb|80|WP_004668584.1	gnl|Rhadb|60	37.50	48	30	0	1	48	1	48	2e-04	32.7
gnl|Rhpdb|81|WP_004668595.1	gnl|Rhadb|4477	47.69	411	215	0	1	411	1	411	1e-142	 410
gnl|Rhpdb|82|WP_004668600.1	gnl|Rhadb|3927	28.06	360	177	15	1	310	1	328	4e-21	94.7
gnl|Rhpdb|85|WP_004668612.1	gnl|Rhadb|1563	33.94	221	146	0	6	226	10	230	6e-31	 111
gnl|Rhpdb|86|WP_004668619.1	gnl|Rhadb|5027	43.90	123	69	0	18	140	6	128	6e-37	 120
gnl|Rhpdb|88|WP_004668623.1	gnl|Rhadb|3741	35.80	81	46	1	56	136	54	128	2e-04	39.7
gnl|Rhpdb|89|WP_004668627.1	gnl|Rhadb|4404	33.46	511	322	9	1	505	1	499	3e-84	 267
gnl|Rhpdb|90|WP_004668632.1	gnl|Rhadb|5896	27.59	203	132	4	46	245	56	246	9e-05	41.2
gnl|Rhpdb|93|WP_004668689.1	gnl|Rhadb|2226	67.86	336	107	1	1	335	1	336	3e-157	 441
