gnl|Rhpdb|1|WP_003539403.1	gnl|Rhadb|1	100.00	80	0	0	1	80	1	80	3e-57	 167
gnl|Rhpdb|2|WP_003539626.1	gnl|Rhadb|2	100.00	112	0	0	1	112	1	112	2e-76	 218
gnl|Rhpdb|3|WP_003539654.1	gnl|Rhadb|3	100.00	51	0	0	1	51	1	51	1e-32	 103
gnl|Rhpdb|4|WP_003540486.1	gnl|Rhadb|4	100.00	92	0	0	1	92	1	92	5e-63	 183
gnl|Rhpdb|5|WP_003540801.1	gnl|Rhadb|954	98.57	70	1	0	1	70	1	70	3e-47	 141
gnl|Rhpdb|6|WP_003542883.1	gnl|Rhadb|5	100.00	120	0	0	1	120	1	120	2e-84	 239
gnl|Rhpdb|7|WP_003543311.1	gnl|Rhadb|127	99.16	119	1	0	1	119	1	119	3e-80	 229
gnl|Rhpdb|8|WP_003543684.1	gnl|Rhadb|6	100.00	116	0	0	1	116	1	116	1e-81	 232
gnl|Rhpdb|9|WP_003543790.1	gnl|Rhadb|8	100.00	33	0	0	19	51	19	51	8e-05	33.5
gnl|Rhpdb|10|WP_003543812.1	gnl|Rhadb|9	100.00	61	0	0	1	61	1	61	5e-41	 125
gnl|Rhpdb|11|WP_003543943.1	gnl|Rhadb|10	100.00	440	0	0	1	440	1	440	0.0	 875
gnl|Rhpdb|12|WP_003544133.1	gnl|Rhadb|154	96.70	91	3	0	1	91	1	91	1e-46	 142
gnl|Rhpdb|13|WP_003544934.1	gnl|Rhadb|11	100.00	99	0	0	1	99	1	99	8e-71	 203
gnl|Rhpdb|14|WP_003545338.1	gnl|Rhadb|12	100.00	72	0	0	1	72	1	72	2e-49	 147
gnl|Rhpdb|15|WP_003545921.1	gnl|Rhadb|13	100.00	83	0	0	1	83	1	83	9e-56	 164
gnl|Rhpdb|16|WP_003547058.1	gnl|Rhadb|14	100.00	78	0	0	1	78	1	78	3e-49	 147
gnl|Rhpdb|17|WP_003547190.1	gnl|Rhadb|15	100.00	158	0	0	1	158	1	158	8e-113	 314
gnl|Rhpdb|18|WP_003547346.1	gnl|Rhadb|22	98.90	91	1	0	1	91	1	91	6e-50	 150
gnl|Rhpdb|19|WP_003547430.1	gnl|Rhadb|16	100.00	123	0	0	1	123	1	123	4e-90	 254
gnl|Rhpdb|20|WP_003547537.1	gnl|Rhadb|17	100.00	123	0	0	1	123	1	123	2e-87	 247
gnl|Rhpdb|21|WP_003547547.1	gnl|Rhadb|18	100.00	102	0	0	1	102	1	102	6e-72	 206
gnl|Rhpdb|22|WP_003547550.1	gnl|Rhadb|19	100.00	97	0	0	1	97	1	97	7e-67	 193
gnl|Rhpdb|23|WP_003547562.1	gnl|Rhadb|62	99.24	132	1	0	1	132	1	132	4e-94	 265
gnl|Rhpdb|24|WP_003547566.1	gnl|Rhadb|709	98.25	57	1	0	13	69	13	69	1e-36	 115
gnl|Rhpdb|25|WP_003547577.1	gnl|Rhadb|20	100.00	115	0	0	15	129	15	129	9e-84	 238
gnl|Rhpdb|26|WP_003547579.1	gnl|Rhadb|21	100.00	336	0	0	1	336	1	336	0.0	 684
gnl|Rhpdb|27|WP_003561293.1	gnl|Rhadb|23	100.00	71	0	0	1	71	1	71	2e-48	 144
