gnl|Rhpdb|1|WP_003539403.1	gnl|Rhadb|5	77.63	76	17	0	2	77	3	78	3e-42	 130
gnl|Rhpdb|2|WP_003539626.1	gnl|Rhadb|31	85.71	112	16	0	1	112	1	112	2e-67	 196
gnl|Rhpdb|4|WP_003540486.1	gnl|Rhadb|7	78.26	92	20	0	1	92	1	92	9e-51	 152
gnl|Rhpdb|5|WP_003540801.1	gnl|Rhadb|74	61.19	67	26	0	1	67	1	67	5e-29	96.3
gnl|Rhpdb|6|WP_003542883.1	gnl|Rhadb|12	83.76	117	19	0	4	120	3	119	3e-69	 201
gnl|Rhpdb|7|WP_003543311.1	gnl|Rhadb|973	61.98	121	44	1	1	119	1	121	9e-45	 139
gnl|Rhpdb|8|WP_003543684.1	gnl|Rhadb|63	80.36	112	22	0	5	116	1	112	2e-64	 189
gnl|Rhpdb|10|WP_003543812.1	gnl|Rhadb|14	85.00	60	9	0	1	60	1	60	2e-34	 108
gnl|Rhpdb|11|WP_003543943.1	gnl|Rhadb|318	58.00	450	175	7	1	440	1	446	0.0	 515
gnl|Rhpdb|12|WP_003544133.1	gnl|Rhadb|5057	62.50	88	33	0	3	90	16	103	6e-25	87.8
gnl|Rhpdb|13|WP_003544934.1	gnl|Rhadb|70	73.27	101	22	1	1	96	1	101	3e-48	 147
gnl|Rhpdb|14|WP_003545338.1	gnl|Rhadb|1014	61.11	72	28	0	1	72	1	72	1e-30	 101
gnl|Rhpdb|15|WP_003545921.1	gnl|Rhadb|44	54.32	81	37	0	1	81	1	81	4e-26	89.7
gnl|Rhpdb|16|WP_003547058.1	gnl|Rhadb|40	82.67	75	13	0	1	75	1	75	2e-40	 125
gnl|Rhpdb|17|WP_003547190.1	gnl|Rhadb|3124	63.33	150	55	0	1	150	1	150	8e-66	 196
gnl|Rhpdb|18|WP_003547346.1	gnl|Rhadb|70	39.56	91	54	1	1	90	1	91	2e-12	55.8
gnl|Rhpdb|19|WP_003547430.1	gnl|Rhadb|28	76.03	121	29	0	1	121	1	121	3e-67	 196
gnl|Rhpdb|20|WP_003547537.1	gnl|Rhadb|24	89.43	123	13	0	1	123	1	123	2e-79	 228
gnl|Rhpdb|21|WP_003547547.1	gnl|Rhadb|1	95.10	102	5	0	1	102	1	102	2e-69	 200
gnl|Rhpdb|22|WP_003547550.1	gnl|Rhadb|3340	65.59	93	32	0	5	97	8	100	1e-40	 127
gnl|Rhpdb|23|WP_003547562.1	gnl|Rhadb|3331	64.39	132	47	0	1	132	1	132	3e-62	 184
gnl|Rhpdb|24|WP_003547566.1	gnl|Rhadb|3329	61.40	57	22	0	13	69	8	64	2e-18	68.9
gnl|Rhpdb|25|WP_003547577.1	gnl|Rhadb|27	85.22	115	17	0	15	129	15	129	1e-72	 211
gnl|Rhpdb|26|WP_003547579.1	gnl|Rhadb|3324	80.71	337	63	1	2	336	7	343	0.0	 563
