gnl|Rhadb|1|WP_002712302.1	gnl|Rhpdb|21	95.10	102	5	0	1	102	1	102	1e-69	 200
gnl|Rhadb|2|WP_002714638.1	gnl|Rhpdb|665	87.91	91	11	0	1	91	1	91	2e-55	 164
gnl|Rhadb|3|WP_006611362.1	gnl|Rhpdb|56	73.17	41	11	0	1	41	1	41	2e-17	64.7
gnl|Rhadb|4|WP_007590701.1	gnl|Rhpdb|573	45.24	42	23	0	3	44	1	42	3e-10	47.0
gnl|Rhadb|5|WP_007591126.1	gnl|Rhpdb|1	77.63	76	17	0	3	78	2	77	3e-42	 130
gnl|Rhadb|6|WP_007592020.1	gnl|Rhpdb|655	79.01	81	14	1	1	78	1	81	1e-42	 131
gnl|Rhadb|7|WP_007592476.1	gnl|Rhpdb|4	78.26	92	20	0	1	92	1	92	7e-51	 152
gnl|Rhadb|12|WP_007597092.1	gnl|Rhpdb|6	83.76	117	19	0	3	119	4	120	2e-69	 201
gnl|Rhadb|14|WP_007598106.1	gnl|Rhpdb|10	85.00	60	9	0	1	60	1	60	2e-34	 108
gnl|Rhadb|15|WP_007598398.1	gnl|Rhpdb|228	60.00	105	42	0	1	105	1	105	6e-44	 136
gnl|Rhadb|16|WP_007598495.1	gnl|Rhpdb|3308	35.86	198	127	0	1	198	1	198	5e-43	 140
gnl|Rhadb|17|WP_007598721.1	gnl|Rhpdb|5615	57.81	64	27	0	1	64	1	64	8e-12	53.9
gnl|Rhadb|18|WP_007599451.1	gnl|Rhpdb|60	71.43	28	8	0	31	58	31	58	4e-09	45.8
gnl|Rhadb|19|WP_007600538.1	gnl|Rhpdb|401	34.78	115	73	1	1	115	1	113	3e-24	87.4
gnl|Rhadb|21|WP_007602149.1	gnl|Rhpdb|1095	52.99	134	63	0	8	141	4	137	9e-48	 148
gnl|Rhadb|22|WP_007602543.1	gnl|Rhpdb|910	56.79	81	35	0	1	81	1	81	5e-33	 106
gnl|Rhadb|23|WP_007602550.1	gnl|Rhpdb|861	63.24	68	24	1	1	68	1	67	4e-26	88.6
gnl|Rhadb|24|WP_007603006.1	gnl|Rhpdb|20	89.43	123	13	0	1	123	1	123	1e-79	 228
gnl|Rhadb|25|WP_007603030.1	gnl|Rhpdb|45	90.16	122	12	0	1	122	1	122	9e-78	 223
gnl|Rhadb|26|WP_007603036.1	gnl|Rhpdb|43	69.32	88	27	0	33	120	33	120	1e-38	 124
gnl|Rhadb|27|WP_007603045.1	gnl|Rhpdb|25	85.27	129	19	0	1	129	1	129	4e-67	 196
gnl|Rhadb|28|WP_007603272.1	gnl|Rhpdb|19	76.03	121	29	0	1	121	1	121	2e-67	 196
gnl|Rhadb|29|WP_007603295.1	gnl|Rhpdb|59	74.55	55	14	0	1	55	1	55	1e-27	91.3
gnl|Rhadb|31|WP_007603495.1	gnl|Rhpdb|2	85.71	112	16	0	1	112	1	112	2e-67	 196
gnl|Rhadb|32|WP_007605424.1	gnl|Rhpdb|28	84.00	100	16	0	1	100	1	100	6e-60	 176
gnl|Rhadb|34|WP_007610940.1	gnl|Rhpdb|1542	28.12	256	176	5	70	318	44	298	2e-25	 101
